[   0.00s -    9.52s] Question 71-73 refer to the following excerpt from a meeting.
[  10.74s -   13.24s] Okay, let's get the monthly staff meeting started.
[  13.80s -   19.32s] First off, this Saturday is the annual holiday parade, and as many of you know, the parade
[  19.34s -   20.78s] goes right down our street.
[  21.38s -   23.60s] It's always one of our busiest days.
[  23.98s -   27.98s] Lots of people will stop by for lunch, and the line can get quite long.
[  28.76s -   33.22s] So we'll need a few extra cooks and servers, and everyone who works that day will get
[  33.28s -   34.20s] overtime pay.
[  34.80s -   37.26s] Let me know soon if you're able to work on Saturday.
[  37.92s -   41.58s] Oh, and I strongly recommend taking the bus or train if you can.
[  42.22s -   46.40s] Remember that it will be very difficult to park on Saturday during the event.
[  47.50s -   52.36s] Question 74-76 refer to the following telephone message.
[  53.64s -   54.28s] Hi, Jeannie.
[  54.76s -   59.26s] I really like the suggestion you gave at yesterday's staff meeting for promoting our electronic
[  59.36s -   59.74s] store.
[  60.32s -   65.98s] I think holding a photography contest is a great idea, especially since we mainly sell cameras
[  66.00s -   67.04s] and camera equipment.
[  67.58s -   72.28s] There are several things we'd have to do to prepare for it though, like decide on a submission
[  72.34s -   75.38s] deadline and outline the basic rules for the contest.
[  76.06s -   79.28s] We could even consider offering a prize for the first place winner.
[  79.76s -   81.92s] Let's meet sometime this week to get started.
[  82.48s -   86.30s] I'll take a look at our schedules this morning and book a time for us to get together.
[  87.62s -   91.98s] Question 77-79 refer to the following announcement.
[  93.22s -   94.24s] Okay, everyone.
[  94.82s -   99.72s] Before you head out to the factory floor this morning to start your shifts, I have a brief
[  99.80s -  100.36s] announcement.
[ 100.86s -  105.94s] As most of you know, the new conveyor belt is now installed and up and running.
[1704.92s - 1711.92s] desk every evening. Question 77-79 refer to the following telephone message.
[1713.24s - 1719.16s] Hello, I'm calling about an electric toothbrush I ordered from your company. I'm having a problem
[1719.20s - 1724.92s] with it and I hope you can help me. When I push the power button, the toothbrush won't start.
[1725.02s - 1731.18s] I don't know why it isn't working because the battery is fully charged. I'm leaving next week
[1731.18s - 1736.90s] on a long trip and I really don't want to go away without this toothbrush. Please call me back at
[1736.90s - 1740.48s] 555-0137. Thanks.
[1741.24s - 1745.26s] Questions 80-82 refer to the following telephone message.
[1746.62s - 1750.62s] Hi, Lucy. Congratulations on the real estate contract you finalized yesterday.
[1751.46s - 1755.88s] It's great that our clients' properties have been selling so quickly. The advertisement we recently
[1755.88s - 1761.26s] ran must have worked. After placing that ad in the paper, we got lots of telephone calls from
[1761.28s - 1766.69s] businesses looking to purchase new office spaces. The thing is, while we specialize in selling
[1766.69s - 1772.72s] office buildings in the city, you know, many companies are moving to suburban areas just outside
[1772.74s - 1775.74s] the city. Can we talk about this after the meeting this afternoon?
[1777.36s - 1782.10s] Questions 83-85 refer to the following excerpt from a meeting.
[1783.40s - 1788.60s] As you all know, our restaurant's dishwasher has been leaking water for the past couple weeks
[1789.02s - 1794.66s] and we've had to hand wash dishes and utensils to serve our customers. So I've decided to upgrade.
[1795.42s - 1800.22s] A new dishwasher is coming tomorrow. The new model works much quicker than the old one,
[1800.52s - 1806.23s] so we'll be able to wash dishes in half the time. One last thing, there are some extra shifts
[1806.23s - 1811.68s] open at the end of the month. If you'd like to take any of them, please use the sign-up sheet
[1811.74s - 1817.74s] posted on the refrigerator. Questions 86-88 refer to the following talk.
[1819.02s - 1823.63s] Welcome to today's information session about studying automotive technology at Maddox
[1823.63s - 1829.11s] Technical Institute. At Maddox Technical, you'll receive the best car and truck repair training
[1829.11s - 1834.89s] in the industry. We provide hands-on experience in real auto repair shops, which is a major
[1834.89s - 1839.82s] advantage when applying for jobs. You can even apply by filling out the application form on your
[1839.84s - 1845.45s] mobile phone. Before we start, I see most of you have a printout of last year's course description.
[1845.45s - 1851.43s] The upcoming session will only last three months, not six, so you can complete the course in less
[1851.43s - 1856.82s] time for the same price. Now, let's discuss the enrollment details you'll need in order to register.
[1857.54s - 1862.30s] Questions 89-91 refer to the following excerpt from a workshop.
[1863.68s - 1869.42s] Okay, everyone. Thank you for coming to today's workshop. It's eight o'clock and we have a lot
[1869.42s - 1875.37s] of material to cover today. I'm Sanjay, the Executive Director of Human Resources, and today we'll
[1875.37s - 1881.23s] be talking about selecting job applicants. As managers, it can be quite overwhelming for us to go
[1881.23s - 1887.01s] through a large number of job applications to figure out who to interview. So to start off, I'd like
[1887.01s - 1892.35s] you to turn to the person sitting next to you and take about five minutes to list both positive and
[1892.35s - 1898.04s] negative aspects of a resume and cover letter. What stands out to you as a potential candidate to
[1898.34s - 1904.12s] contact? Questions 92-94 refer to the following telephone message.
[1905.44s - 1910.97s] Hello, Ms. Morris. I'm calling about the estimate you requested. It looks like the renovations you
[1910.97s - 1916.42s] want me to do for your kitchen will cost at least $10,000. I know that's a little more than you
[1916.42s - 1922.33s] were planning to spend. Now, one way we could cut down on the immediate cost is to break the
[1922.33s - 1928.68s] renovation up into different stages. It'll take longer, but it'll cost less upfront, and you can
[1928.68s - 1935.04s] decide after each stage if you want to continue. Either way, call me back and let me know what you think.
[1936.34s - 1941.72s] Questions 95-97 refer to the following recorded message and directory.
[1943.14s - 1950.02s] Thank you for calling Abrams Health Center. Our office is open Monday through Friday 8 AM to 5 PM.
[1950.80s - 1955.79s] If you'd like to make an appointment with one of our doctors, or if you'd like to reschedule an
[1955.79s - 1961.38s] appointment, please stay on the line. If you have a question about billing or payments, please
[1961.38s - 1968.86s] dial extension 35 to speak to our billing specialist. Lastly, we are reminding all patients that we've
[1968.86s - 1977.84s] recently updated our cancellation policy. For details on our new policy, visit www.abrumshealthcenter.com.
[1978.48s - 1979.20s] Have a good day.
[1980.20s - 1985.78s] Questions 98-100 refer to the following excerpt from a meeting and site map.
[1986.94s - 1991.66s] Okay, so let's start our Board of Directors meeting. Based on our companywide survey,
[1991.66s - 1996.70s] employees disliked our initial proposal of building another office building on our campus.
[1997.48s - 2002.02s] They thought the walk to the new building would be too far for meetings, so instead we're
[2002.02s - 2006.68s] planning on adding a new wing to an existing building. Here's our current site map.
[2007.16s - 2011.50s] The architect recommends that we connect the new wing to the hall on the north side of the map,
[2011.76s - 2017.20s] next to the pond. The new wing will have a patio area near the pond for employees to eat lunch.
[2018.06s - 2022.62s] I'd like to go over the budget for this project. It's less expensive than the previous plan.
[2024.00s - 2028.98s] Questions 71-73 refer to the following excerpt from a meeting.
[2030.24s - 2035.12s] The next item on the agenda is an update on our advertising contracts. We were planning on
[2035.12s - 2039.80s] starting work on the video game console advertisement, but the client called and said that the game
[2039.80s - 2044.72s] console won't be ready in time. So it looks like we won't be able to start on the advertising
[2044.76s - 2050.25s] campaign as originally planned. They won't be running the ads until next year. Since this will
[2050.25s - 2055.59s] affect our schedule for the coming months, here's a revised timeline. Take a moment and check the
[2055.59s - 2063.33s] dites for any potential conflicts within your assignments. Question 74-76 refer to the following
[2063.33s - 2070.74s] telephone message. Hello, this is Conrad. I rent apartment 306. I'm calling to complain about
[2070.74s - 2075.98s] the people in the apartment next to me. For a while now they've been parking in my parking space.
[2076.72s - 2082.06s] Yesterday I tried talking to them, but they were uncooperative. I sometimes come home late at
[2082.08s - 2087.21s] night and I need to know my space is available. This problem has to be fixed and I'd like to
[2087.21s - 2092.42s] discuss this in person. So I'll come to your office after I finish work tomorrow. Thank you.
[2093.32s - 2097.60s] Question 77-79 refer to the following announcement.
[2098.88s - 2104.65s] Good morning everyone. As always, there are a lot of shipments to pack up and send out today,
[2104.65s - 2110.64s] so I'll try not to take up too much of your time. Before you head out onto the warehouse floor,
[2111.06s - 2116.18s] I'd like to introduce you to our new system for addressing employee complaints and suggestions.
[2117.04s - 2121.74s] We really value feedback from our employees, but we've had some trouble collecting it.
[2122.40s - 2128.37s] We know in the past, not everyone felt comfortable identifying themselves by speaking directly to
[2128.37s - 2135.18s] management. Now, there's a box in the staff room, and every Friday afternoon, I'll write up a
[2135.18s - 2138.96s] summary of the comments left in that box for the management team to review.
[2140.50s - 2144.54s] Questions 80-82 refer to the following recorded message.
[2145.88s - 2151.44s] Hello and thank you for calling the Office of Pineville Legal Associates. Our office is currently
[2151.48s - 2158.50s] closed. We are undergoing renovations from June 12 to June 19. We apologize for any possible
[2158.50s - 2164.88s] inconvenience this closure may cause. If you require legal assistance, please send an email to our
[2164.88s - 2171.86s] office administrator, Jordan Smith, at jsmithatpinevillelegal.com. He will redirect your inquiry
[2171.86s - 2175.54s] to the most appropriate lawyer on our team. Have a nice day.
[2176.30s - 2180.98s] Questions 83-85 refer to the following broadcast.
[2182.40s - 2188.40s] And now for our local business news. On Thursday, broad church fashions announced that its
[2188.40s - 2193.62s] flagship store will move from coming street to a larger location on River Street.
[2194.28s - 2200.09s] The relocation has become necessary because of the store's increasing popularity since Sharon
[2200.09s - 2206.70s] Rockford took over as president. Under Ms. Rockford's business leadership, broad church fashions,
[2206.90s - 2212.12s] which is known for its simple designs and basic colors for men, will be launching a similar
[2212.14s - 2217.95s] line of women's clothing next spring. And the new larger store will have plenty of space for
[2217.95s - 2224.68s] the expanded inventory. Questions 86-88 refer to the following announcement.
[2226.00s - 2229.84s] Hello everyone. I just wanted to brief you all on the printers that have just been set up in
[2229.84s - 2234.94s] our department. I know many of you hoped we would be getting new computers, but that won't happen
[2234.96s - 2240.58s] until next year. Now, the new printers have an additional level of security. They should be simple
[2240.66s - 2245.60s] to use though. Before you get your printouts, all you have to do is type in your password at the
[2245.82s - 2250.80s] machine. If you have a problem, we do have technicians, but they're generally very busy.
[2251.58s - 2254.54s] Let me know if you haven't been able to reach them after two business ties.
[2255.92s - 2260.02s] Questions 89-91 refer to the following instructions.
[2261.42s - 2265.88s] Our next agenda item is about the surveys we mailed to everyone who purchased a vehicle
[2265.94s - 2270.98s] from our dealership last year. As you'll recall, we designed the surveys to find out how
[2271.02s - 2275.95s] satisfied our customers were with the service they received from us. The surveys were sent out
[2275.95s - 2281.92s] a month ago, and I'm happy to report that 60% of them have already been completed and returned to
[2281.92s - 2287.91s] us. Now, this is an incredibly high number. I'm sure this is because we promise to wash their car
[2287.91s - 2293.41s] for free if they turned in a completed survey. So let's keep this incentive in mind next time we
[2293.41s - 2300.82s] need to collect customer feedback. Questions 92-94 refer to the following excerpt from a meeting.
[2302.14s - 2307.20s] All right, now that you've learned how to provide a cost estimate for solar panel installation,
[2307.76s - 2313.59s] let's discuss how best to communicate with potential customers. When speaking about solar energy,
[2313.59s - 2319.70s] remember this. Most people have a limited understanding of the topic. In particular,
[2320.02s - 2324.63s] they want to know how solar energy is harnessed by the solar panels we want to install.
[2324.63s - 2330.14s] You'll find a chart in your folders. You'll find it useful when explaining the process to
[2330.46s - 2336.42s] customers. Just keep in mind that you have a sales quota of 15 units per month. That's your goal.
[2337.64s - 2343.12s] Questions 95-97 refer to the following telephone message and floor plan.
[2344.62s - 2349.96s] This is Insook Park calling. I'm one of the organizers for the technology conference.
[2350.86s - 2357.32s] I just sent you an updated floor plan of the exhibit space. As before, we've provided you with a
[2357.50s - 2363.93s] display case so your newest mobile phones will be on display right in the center. We've also made
[2363.93s - 2370.32s] the change you requested. We've added an area in the back separated by a partition for meeting
[2370.32s - 2375.54s] privately with clients. We hope this works for you and wish you a productive event.
[2377.22s - 2382.54s] Questions 98-100 refer to the following excerpt from a meeting and form.
[2383.94s - 2390.10s] Hi everyone, I'm Bo Chen, membership coordinator here at City Arts Museum. We really appreciate
[2390.10s - 2394.90s] staff from all of our departments putting in the time next week to assist with our membership drive.
[2395.66s - 2401.01s] Over half of our museum's operating budget comes from membership fees. So next week's big push
[2401.01s - 2406.10s] is crucial to our work. For the most part, you'll be greeting people as they come in the door and
[2406.10s - 2411.50s] asking them if they'd like to purchase a membership. If they do, they'll fill out this form.
[2411.98s - 2417.04s] As you can see, we have four membership categories. For anyone who did this task last year,
[2417.42s - 2420.64s] note that this year the fee for an individual membership has increased.
[2421.66s - 2425.92s] Question 71-73 refer to the following announcement.
[2427.30s - 2432.57s] Good afternoon Baldwin's supermarket shoppers. We're pleased to announce a brand new service will
[2432.57s - 2438.92s] begin offering our customers next month. We know that no matter how busy life gets, you still want
[2438.94s - 2445.28s] to have good food at home. That's why we're introducing online ordering for all your grocery needs.
[2445.86s - 2451.58s] Just go to our website to place your order for vegetables, dairy products, or any items we carry
[2451.58s - 2456.68s] here at Baldwin's, and we'll have your selections ready for you to pick up the same day.
[2457.44s - 2461.22s] Come by the customer service desk for a brochure with all the details.
[2461.44s - 2467.46s] Question 74-76 refer to the following telephone message.
[2468.82s - 2474.08s] Ms. Farsad, I'm calling from the Everett Inn in response to your inquiry about hotel reservations.
[2475.02s - 2480.20s] We appreciate your interest in staying here during your vacation next month, but a film festival
[2480.20s - 2486.00s] is taking place here that week. We do have another location on Pollard Avenue, though. It's
[2486.00s - 2491.00s] further away from some of the main tourist sites, but close to public transportation. I spoke with
[2491.00s - 2495.38s] the manager there, and she confirmed that they can accommodate you. But I suggest you make
[2495.38s - 2503.90s] reservations soon, since there are only a few rooms left. Question 77-79 refer to the following
[2504.02s - 2510.02s] excerpt from a meeting. Before we open our doors today, I'd like to have a quick staff meeting.
[2510.68s - 2515.42s] Business and our store has been great. We've been selling a lot of shoes, so I want to remind
[2515.56s - 2521.06s] everyone to keep the boxes in the storage room organized. Be sure to put them back onto the right
[2521.06s - 2527.52s] shelves. Now, I've also got some exciting news to report. For our upcoming sale, the regional manager
[2527.54s - 2533.22s] will be offering bonuses for the top-selling store. If our shoe sales are higher than other store
[2533.22s - 2537.00s] branches, we'll all receive cash rewards, so let's get to work.
[2538.02s - 2541.92s] Questions 80-82 refer to the following telephone message.
[2543.32s - 2549.02s] Hello, William. This is Sarah from Doctor Cho's office. I'm calling to confirm your upcoming yearly
[2549.02s - 2555.08s] exam with Doctor Cho next Monday at 4pm. And, since you haven't been here in quite some time,
[2555.16s - 2560.14s] you may not be aware that we've just moved offices last month. We're still in the same building,
[2560.14s - 2564.90s] but we're now on the fourth floor. After entering the building, you should walk to the back of the
[2564.90s - 2568.50s] lobby and take the elevator to the fourth floor. See you on Monday.
[2569.56s - 2573.86s] Questions 83-85 refer to the following advertisement.
[2575.30s - 2579.83s] Attention truck drivers. Did you know that the Department of Transportation has just
[2579.83s - 2584.56s] announced dozens of new regulations that will affect you, as commercial truck drivers?
[2585.14s - 2589.22s] The Clark Institute is offering internet classes to train you on these new rules.
[2589.26s - 2593.72s] Our online classes allow you to learn whether you're at home or traveling.
[2594.48s - 2599.84s] Just go to newtrucklaws.com to register for classes. Register now and you'll receive a 10%
[2600.16s - 2604.30s] discount on the program fee. But hurry, this special offer ends next week.
[2605.30s - 2609.12s] Questions 86-88 refer to the following speech.
[2610.48s - 2614.91s] Thanks for joining us at the City of Belmont Community Awards dinner. Tonight,
[2614.91s - 2619.44s] community members have gathered here to honour a group of artists who will ask to beautify
[2619.66s - 2625.72s] the streets of Belmont. Back in June after a long selection process, five talented artists were
[2625.72s - 2630.77s] chosen to paint the walls of several buildings around the city. We hoped that this project would
[2630.77s - 2636.33s] draw attention to one of the oldest areas in the city. Well, the murals were completed a month ago
[2636.33s - 2642.10s] and tourism in the area has doubled. Please welcome our talented artists.
[2642.30s - 2648.16s] Questions 89-91 refer to the following introduction.
[2649.58s - 2654.64s] Welcome to today's staff meeting. As you know, we've started inviting speakers to our
[2654.64s - 2660.12s] accounting firm once a month for professional development purposes. Our guest speaker today
[2660.28s - 2666.36s] is Dr. Eugene Ray, who will be talking about financial risk management. He will focus on the
[2666.36s - 2671.98s] importance of assessing and managing financial risk within our company. Dr. Ray is an
[2672.26s - 2677.04s] expert in this field and currently works as the editor-in-chief of the Professional Finance
[2677.12s - 2682.78s] Journal. If you'd like to speak with Dr. Ray directly, he'll be joining us for a small reception
[2682.80s - 2689.04s] in the conference room immediately following his speech. Now, let's give Dr. Ray a warm welcome.
[2690.58s - 2694.50s] Questions 92-94 refer to the following announcement.
[2695.86s - 2700.84s] Hi everyone. As you know, a lot of customers called you today to say they were upset about how
[2700.98s - 2706.25s] long was taking to fix the widespread outage of our internet service. The internet is up and running
[2706.25s - 2711.49s] again, but the phones are still ringing. Because of this, we're going to offer our customers a free
[2711.49s - 2716.86s] upgrade. The document I'm passing out to you provides more information about this compensation plan,
[2716.92s - 2720.44s] so please take a look at it now and let me know if you have questions.
[2721.08s - 2726.84s] Questions 95-97 refer to the following broadcast and illustration.
[2728.30s - 2733.79s] It's time for Bakered at Home, where we teach you how to make professional quality baked goods in
[2733.79s - 2739.78s] your own kitchen. Today we'll show you how to make a surprisingly tasty cake with a packaged cake mix
[2739.78s - 2746.87s] and a can of soda. That's right. You can simply combine your favorite cake mix right out of the box
[2746.87s - 2752.26s] with a soft drink to create flavorful cakes, just like these we baked in our studio kitchen.
[2753.02s - 2758.81s] And don't be afraid to create your own combinations. I substituted orange soda for the cherry soda
[2758.81s - 2765.38s] and it was delicious. We'd love to hear about your favorite combinations, so upload photos of your
[2765.38s - 2773.00s] creations to our website. Questions 98-100 refer to the following excerpt from a meeting and event
[2773.06s - 2779.98s] schedule. Okay, let's get started with today's staff meeting. I'm very excited for next month's
[2780.08s - 2784.60s] book convention, which we'll be hosting right here at the T&J Publishing Headquarters.
[2785.38s - 2790.27s] I'm passing around the list of events taking place on the first day. You may be interested in the
[2790.27s - 2796.12s] non-fiction author panel at 11 a.m., since we recently published books by several of the speakers.
[2796.96s - 2803.00s] Also, please remember to keep your schedule clear at 3 p.m., because everyone will need to participate
[2803.00s - 2808.64s] in that session. Now, there's one last thing that we have yet to confirm. The refreshments will be
[2808.64s - 2812.46s] serving. Are there any suggestions for which catering company to use?
[2813.86s - 2818.50s] Questions 71-73 refer to the following telephone message.
[2819.80s - 2824.54s] Good afternoon, Mr. Rivera. I'm calling from Milford Limited. Thank you for applying for our
[2824.54s - 2830.00s] marketing director position. We were very impressed with your resume, especially the large amount
[2830.00s - 2835.24s] of experience speaking in public you've had at other marketing firms. Public speaking is definitely
[2835.36s - 2839.74s] a requirement for our position. We'd like to invite you to interview with us next week.
[2840.40s - 2843.82s] Can you please let me know when you'd be available to come to our office? Thanks.
[2845.04s - 2850.22s] Question 74-76 refer to the following excerpt from a meeting.
[2851.50s - 2857.28s] Hi, everyone. This meeting shouldn't last too long. I just want to go over our company's plans for
[2857.28s - 2862.53s] the Red Grove Marathon that's happening next month. So we'll be sponsoring a food station for the
[2862.53s - 2867.92s] runners and their families. It's going to be a long race. So let's use this opportunity to promote
[2867.98s - 2873.18s] some of our newest protein bar flavors. The mint chocolate and berry blast, for example.
[2873.20s - 2877.50s] Leanna, why don't you oversee the selection of the protein bars for the run?
[2879.18s - 2883.46s] Question 77-79 refer to the following broadcast.
[2884.88s - 2890.68s] You're listening to Radio 4 London. With me in the studio tonight is Anne Poshon,
[2890.92s - 2895.28s] the well-known French photographer who just recently published her autobiography.
[2895.96s - 2901.84s] Anne spent nearly a decade compiling her personal photographs and memories, which resulted in a
[2901.84s - 2908.26s] handsome, illustrated volume that is available in bookstores now. The autobiography was released
[2908.40s - 2914.54s] at the perfect time. Ms. Poshon's private collection of photographs was just sold to the Gateway
[2914.72s - 2922.16s] Art Museum, where an exhibition of her work is set to open in June. Anne and I will discuss her career
[2922.16s - 2929.18s] and future plans after a short commercial break. Questions 80-82 refer to the following
[2929.26s - 2934.86s] excerpt from a meeting. As you know, the chemical industry convention is coming up in May,
[2935.04s - 2940.14s] and the four of you have been selected to attend. You'll be participating in demonstrations and
[2940.14s - 2945.52s] workshops promoting our many chemical products. I know this will be your first time representing our
[2945.52s - 2950.25s] company, and you'll probably have questions as you prepare, but remember we have all the
[2950.25s - 2956.39s] convention information available for you, and I went to the convention last year. Also, when you
[2956.39s - 2960.71s] return from your trip, we'll ask you to give a presentation to your colleagues on what you learned
[2960.71s - 2968.22s] about our competitors and potential customers. Questions 83-85 refer to the following introduction.
[2969.74s - 2975.82s] Welcome to Rockstone Bank. Over the next six weeks, you will complete an internship that aims to
[2975.82s - 2981.60s] teach you the basics of banking. At the end of the internship, you will have the opportunity to
[2981.60s - 2988.20s] apply for a permanent bank teller position. Now I'd like to introduce our branch manager, Ms.
[2988.22s - 2996.18s] Lear Enfield. Ms. Enfield has worked at Rockstone Bank for 25 years. She will begin your orientation
[2996.46s - 3002.76s] today with the presentation on our corporate culture, that is, the way we do things here at the bank.
[3003.60s - 3008.04s] Now please join me in welcoming our branch manager, Ms. Lear Enfield.
[3009.50s - 3013.86s] Questions 86-88 refer to the following tour information.
[3015.28s - 3021.54s] Hello, and welcome to Coldwell Family Farm. Today at our farm, you'll have the opportunity to
[3021.58s - 3027.97s] tour the fields and go inside our greenhouses to see a wide variety of flowers. You'll also hear
[3027.97s - 3033.33s] from our farmers, who will share with you what it takes to grow such fresh, beautiful flowers.
[3033.33s - 3040.45s] But remember that this is an outdoor tour, so please take your hats, sunglasses, and anything else
[3040.45s - 3047.14s] you need to protect yourself from the sun. We'll end the tour in our farm store, and all of our
[3047.20s - 3050.34s] flower pots are 20% off. Enjoy!
[3051.30s - 3055.40s] Questions 89-91 refer to the following instructions.
[3056.78s - 3061.56s] Thanks for coming to this informal training session. So this new scheduling software is
[3061.56s - 3066.82s] something all managers will be using from now on. It's not complicated, but a couple of its
[3066.84s - 3071.88s] features are different from our old scheduling software. I've already got it open on my computer,
[3072.28s - 3077.58s] so let's look at the spreadsheet with employees' names. First, after entering the hours for an
[3077.58s - 3083.96s] employee, remember to hit save, not next. You have to save one person's data before you can enter
[3083.98s - 3090.42s] the next. Oh no, my computer seems to have stopped working. Let me restart it and try again. I'm
[3090.42s - 3096.56s] sorry for this interruption. Questions 92-94 refer to the following broadcast.
[3098.02s - 3104.38s] Hi, I'm your host Nina Hudson, and this is Nibble, the weekly podcast about the history of food.
[3105.10s - 3109.58s] On today's episode, I'll be talking about cutlery and other eating utensils,
[3109.92s - 3115.14s] why some cultures primarily use chopsticks to eat, and others use forks and knives.
[3115.90s - 3120.30s] But before we get started, I'd like to announce that for the first time ever,
[3120.62s - 3126.28s] Nibble is going to be broadcasting an episode live next month. You can find information
[3126.54s - 3130.67s] about how to be in the studio audience on our website. And while you're there,
[3130.67s - 3136.28s] you can also submit a review of our program to let us know what topics you'd like us to cover in
[3136.28s - 3143.14s] the future that will only take a minute. Questions 95-97 refer to the following telephone
[3143.16s - 3149.90s] message and order form. Hello, this message is for Howard. I'm calling from the sales department
[3149.90s - 3155.48s] at Evergreen Technology. I was in your print shop just yesterday to order some business cards for
[3155.50s - 3160.50s] my salespeople. Well, I see now that I made a mistake on the number of cards we need for Barbara
[3160.50s - 3165.85s] Reynolds. I'll actually need to double the order of Barbara's cards. If that's not a problem,
[3165.85s - 3170.34s] I'll stop by the shop tomorrow afternoon to pick up everyone's cards at the same time.
[3171.48s - 3177.10s] Questions 98-100 refer to the following telephone message and list of services.
[3178.56s - 3184.26s] Hi, Kim. I'm calling about the preparations for opening our new restaurant. I just stop by the
[3184.56s - 3189.72s] building to check on the dining room renovations. And I was really pleased at how good the place looks.
[3190.48s - 3195.04s] I've also checked into merchant service companies that process credit card payments for small
[3195.04s - 3200.76s] businesses. And I sent you a list of the best features that each company offers. There's one
[3200.76s - 3205.59s] that doesn't charge for the equipment we need to read the credit cards. So that's an attractive
[3205.59s - 3210.82s] feature. But another company allows people to pay at the table using their mobile phones.
[3211.56s - 3217.02s] I think customers would really appreciate that convenience. So I suggest using that one.
[3218.02s - 3222.30s] Questions 71-73 refer to the following broadcast.
[3223.72s - 3228.95s] Welcome to the local morning news. And now for our top story. May 4th Motor Company has
[3228.95s - 3233.93s] announced plans to build a new assembly plant here in Centerville next year. This is very
[3233.93s - 3239.46s] positive news for our city, especially in terms of employment. The company is promising to hire
[3239.62s - 3245.70s] 500 workers, and on top of that, there will be many construction jobs while the factory is being built.
[3246.58s - 3251.97s] James May 4th, president of May 4th Motor Company, stopped by the studio earlier today to talk
[3251.97s - 3259.97s] about the new factory. We are pleased to present that interview now. Question 74-76 refer to the
[3259.97s - 3267.54s] following telephone message. Good morning Marco. This is Sue Lynn from the warehouse. I'm calling to get
[3267.58s - 3273.32s] your approval to purchase five computer tablets for the inventory managers. Right now they're
[3273.32s - 3278.92s] writing down customer orders by hand, and then inputting them into the computers in their offices.
[3279.10s - 3285.32s] If we give them tablets, they'll be able to finish the orders much more quickly. I'd like to buy
[3285.32s - 3291.78s] the tablets next week. It'd really help improve our efficiency in the warehouse. The budget meeting is
[3291.84s - 3296.00s] on Monday, right? Please let me know what you decide. Thanks.
[3296.94s - 3301.20s] Question 77-79 refer to the following announcement.
[3302.52s - 3306.84s] Summers here, and it's time for the City of Ocean View's annual music competition.
[3306.94s - 3312.24s] This Saturday evening come to Fountain Park to listen to local bands play their best songs.
[3313.12s - 3318.18s] With 15 music groups participating, this year's event will be better than ever, and remember,
[3318.38s - 3323.06s] the audience gets to determine the winner. Just download our event application to your smartphone.
[3323.28s - 3329.11s] On that app, you can vote for your favourite performance. Also, we're still in need of people to
[3329.11s - 3334.04s] help out with the food and beverage booths. Volunteers will be allowed to watch the performances from
[3334.04s - 3342.41s] special seats that are right next to the stage. Please contact our volunteer coordinator at 555-0193 to
[3342.41s - 3348.44s] sign up. Questions 80-82 refer to the following excerpt from a meeting.
[3349.78s - 3354.18s] As you know, we're planning next year's line of Athletic Shoes, so I'll start this week's
[3354.18s - 3359.97s] design team meeting with customer feedback. The feedback shows that consumers are unhappy with the
[3359.97s - 3364.86s] current design of our Athletic Shoes. Specifically, many people think our shoes are uncomfortable,
[3365.02s - 3370.50s] and have said their feet hurt after exercising. Management would like to see your ideas for some
[3370.56s - 3375.35s] new designs by the end of the week. To that end, we're going to divide you into small groups to
[3375.35s - 3380.36s] work together to help you meet the deadline. I'll email you the group assignments after the meeting.
[3382.02s - 3386.40s] Questions 83-85 refer to the following telephone message.
[3387.78s - 3393.75s] Hi Pierre, it's Emiko. I wanted to follow up with you about your upcoming travel to Lakewood for
[3393.75s - 3399.76s] the trade show. I'm having trouble finding you accommodations. There are other events in Lakewood
[3399.76s - 3406.60s] that weekend, and every hotel is completely booked. There's usually a place to stay in Springfield.
[3406.94s - 3412.88s] You just have to drive a bit farther the day of the show. Please call me when you can. Also,
[3413.34s - 3418.28s] don't forget that your manager needs to approve your presentation before you leave. Thanks.
[3419.40s - 3423.48s] Questions 86-88 refer to the following instructions.
[3424.84s - 3430.01s] Thank you everyone for attending today's safety training. This training is required before you
[3430.01s - 3435.53s] start working at the construction site. Before we begin, please put on your orange safety vest and
[3435.53s - 3439.98s] hard hat. Then we'll step outside, and I'll show you how to properly operate the construction
[3439.98s - 3445.74s] equipment. After that, you'll have time to practice while I supervise the group. At the end of the day,
[3446.12s - 3450.62s] you'll each receive a certificate that indicates that you're authorized to use our construction
[3450.72s - 3456.32s] equipment. Questions 89-91 refer to the following announcement.
[3457.70s - 3463.10s] Okay everyone, I have a few announcements before the patient start arriving here at the medical
[3463.16s - 3468.94s] clinic. First, the new chairs I ordered for the waiting room are coming this morning. Please
[3469.08s - 3474.26s] let me know when the delivery people get here so I can give them specific instructions about where
[3474.26s - 3480.80s] to unload the chairs. Also, Mark is out this week on holiday. Since he's the one responsible
[3480.80s - 3485.72s] for scheduling the follow-up appointments for our patients, I'll need one of you to take over
[3485.72s - 3493.61s] that task while he's away. Who'd be willing to do that? Questions 92-94 refer to the following
[3493.61s - 3500.92s] telephone message. Hi, it's Sophia, one of the inspectors at the factory. Since you're the manager,
[3501.12s - 3506.41s] I wanted to let you know about something. At the staff meeting last week, I discussed the new
[3506.41s - 3512.10s] inspection procedures with all the teams. I told everyone that the production teams would have to
[3512.10s - 3518.27s] wait for their machines to be inspected before turning them on each morning. Well, I just arrived
[3518.27s - 3524.43s] to do the inspection and all the machines are already running. Remember, the purpose of the
